wl,flux
10833.124337518597,0.08867356887607937
10833.201852624481,0.07669062893372966
10833.27935746153,0.07928725010815658
10833.356852027653,0.06579165642002252
10833.434336320755,0.07496608941647948
10833.511810338749,0.07153763036039558
10833.589274079544,0.06401518596184433
10833.66672754106,0.06497846448518667
10833.744170721213,0.04267520484369148
10833.821603617924,0.03878736520069281
10833.899026229114,0.03348883620248367
10833.976438552709,0.033050369394594284
10834.053840586637,0.03115725653331664
10834.131232328828,0.02161895569877487
10834.208613777211,0.03722482241493433
10834.285984929727,0.026904493066384885
10835.599717264786,0.0039390195828334015
10835.676902741223,0.0034451501825685025
10835.754077883006,-0.0031718835621574936
10835.831242688118,-0.005126802778427637
10835.908397154548,0.010131422120563399
10835.985541280277,0.0009646901619103599
10836.062675063298,0.009698188516193234
10836.139798501606,0.002709313316202299
10836.216911593194,-0.003646326907147759
10836.294014336056,-0.008279194782679869
10836.371106728193,-0.0023898682110979176
10837.295407352418,0.008261834327357036
10837.372365004176,-0.0008469079936103555
10837.449312277453,-0.005283012844733251
10837.52624917028,-0.005910101748397443
10837.603175680704,0.013104755424890773
10837.680091806755,-6.533451160217231e-06
10837.75699754648,0.012604567639750399
10837.83389289792,0.005075695647573587
10837.910777859126,-0.010893112750062576
10837.987652428148,0.006905743269051243
10838.064516603034,0.01066887068215693
10838.141370381838,0.00015945167089626705
10838.21821376262,0.0047567770106506525
10838.295046743438,0.013503774659358427
10838.37186932235,0.020394071600535035
10838.448681497424,0.011485413514961875
10838.525483266721,0.010026354213274549
10838.602274628312,0.002653490019642003
10838.679055580269,0.007981866491463032
10838.755826120661,0.011189859359738073
10838.832586247567,0.0125587926576508
10838.909335959062,0.0014132917837924221
10838.986075253228,0.005670360404477642
10839.062804128147,0.011061005883594249
10839.139522581901,0.006839887020095663
10839.216230612581,-1.051378352709409e-05
10839.292928218274,0.0030157723005827517
10839.369615397074,0.0094864153978654
10839.44629214707,0.014272318357420453
10839.522958466365,0.008515922728892731
10839.599614353054,0.005552850224226124
10839.676259805236,0.011259865015566863
10839.75289482102,0.007710687869440877
10839.829519398509,0.009775486587849977
10839.90613353581,0.0143529442851762
10839.982737231036,0.005684443116854652
10840.059330482298,0.014733089198781755
10840.13591328771,-0.003263845991219444
10840.212485645392,-0.0010382149958806835
10840.289047553464,-0.0009268926552770873
10840.365599010047,0.004847949632535707
10840.442140013265,0.0010286309869961246
10841.283400592552,0.0011759169175114305
10841.359816009957,0.0074529201783834036
10841.436220949827,0.015086742527153942
10841.51261541032,0.008003264590536973
10841.588999389594,0.009439367537776803
10841.665372885813,0.007607464714306478
10841.74173589714,0.0019481772364087222
10841.81808842174,0.01624428371418051
10841.894430457785,0.014882746885696057
10841.97076200344,0.018973507624429346
10842.047083056887,0.018590176361077036
10842.123393616292,0.011561713274762435
10842.199693679837,0.025708553064694377
10842.275983245705,0.020812994147175298
10842.352262312075,0.01457444494418238
10842.428530877134,0.0063710707996201795
10842.504788939066,0.008798309249897659
10842.581036496062,0.013041785847799768
10842.657273546316,-0.004793401450010166
10842.733500088018,0.02045036829636525
10842.809716119367,0.004640119189411248
10842.885921638559,0.001197818102365974
10842.962116643797,0.0009537019389037391
10843.038301133285,0.007789582510617671
10843.114475105223,0.0028272471660692137
10843.190638557828,0.006474532763401312
10843.266791489303,0.005239749984959553
10844.02774174984,0.0034831344116088873
10844.103778831419,0.02210361708832447
10844.17980537057,0.007959623193123514
10844.255821365532,0.00963605603485932
10844.331826814547,0.028832173232207457
10844.407821715855,0.014882751694662175
10844.483806067708,0.011629808345114744
10844.559779868352,0.0063844908370052625
10844.63574311604,0.012474016818275493
10844.711695809025,0.0021237213060462546
10844.787637945557,0.011741242261241135
10844.863569523905,0.022373946974100757
10844.93949054232,0.018119510843710718
10845.015400999067,0.012013891145285012
10845.091300892409,0.020016058680518086
10845.16719022062,0.009569892121402952
10845.24306898196,0.01144157127859379
10845.318937174705,-0.004583130456504938
10845.39479479713,0.01971238059218814
10845.470641847507,0.011204645922242821
10845.546478324115,0.01638148607363842
10846.531389527889,0.008348206416713091
10846.607077792225,0.018381029775775395
10846.682755457236,0.007609371620155343
10846.75842252124,-0.002726537034721304
10846.834078982549,0.0012938594851045178
10846.909724839481,0.0037518446943264998
10846.985360090359,0.009683301374243098
10847.060984733505,0.005965725053844134
10847.136598767247,0.011284551129736854
10847.21220218991,-0.00661741695207314
10847.287794999824,0.008346566590353906
10847.36337719532,0.010085528782785777
10847.438948774734,0.015532189616626578
10847.514509736402,0.014295492448867382
10847.59006007866,0.009960730285955777
10847.665599799853,0.012356117411838199
10847.741128898322,0.008726109467797751
10847.816647372414,0.0037137026972272826
10847.892155220474,0.006495192955994744
10847.967652440851,0.001107118294472513
10848.0431390319,0.0039931779650534995
10848.118614991976,0.008205789016385013
10848.19408031943,-0.004678769882706117
10848.269535012625,0.0005075102787266347
10848.34497906992,0.0013952770713042944
10848.420412489679,0.002119006092664119
10848.495835270269,0.008826733564384844
10848.571247410053,0.00841186703098394
10848.646648907401,0.01324195140636861
10848.722039760689,0.014850386234477576
10848.797419968289,0.01846147705457351
10848.872789528574,0.02171827687704037
10848.948148439926,0.0038415359778694656
10849.023496700725,0.012847479361360735
10849.098834309354,0.011612374268662967
10849.174161264198,0.009056303771381124
10849.249477563642,0.007556875085259585
10849.324783206079,0.015546781092068682
10849.400078189896,-0.009923836544076296
10849.475362513489,0.001426190098070601
10849.550636175256,0.0037911122887327254
10849.62589917359,0.01037502535715346
10849.701151506899,0.020323750129839214
10849.776393173577,0.018378183498880797
10849.851624172035,0.010856633757029324
10849.926844500675,0.0062796284950205235
10850.002054157909,0.004628455493986353
10850.07725314215,0.006956784672320163
10850.152441451806,0.014144911801727368
10850.227619085297,0.014747375745184983
10850.30278604104,0.016423361720258215
10850.377942317451,0.01874573929807925
10850.453087912956,0.01266141528869465
10850.528222825977,0.014416607982056023
10850.603347054945,0.012676421812878562
10850.678460598283,0.006310000666470404
10850.753563454424,0.014885843295196915
10850.8286556218,0.01696385648013906
10850.903737098846,-0.00018022624637939206
10850.978807884003,0.005012263555415564
10851.053867975703,0.010805407263069737
10851.128917372393,0.018903240181421952
10851.203956072515,-0.0010171776788555952
10851.278984074517,0.01628576688629528
10851.354001376842,0.0031388679859940425
10851.429007977946,0.006764004911916601
10851.504003876275,0.0041258163914915805
10851.578989070289,0.006807705730595124
10851.653963558441,0.014469183130532758
10851.728927339193,0.0016021159569055592
10851.803880411002,0.008862769031543004
10851.878822772333,0.009284553907390424
10851.953754421651,0.012455659836529541
10852.62765697271,0.018263609676496418
10852.702481417946,0.0026398587660514923
10853.375418450354,0.008243125491907819
10853.45013554036,0.013695644229790725
10853.524841886612,0.00829967084396686
10853.599537487622,0.013704480990764614
10853.674222341904,0.009230712226924783
10853.74889644797,0.012385311602592567
10853.823559804343,0.021451824663471123
10853.898212409542,0.009292341099876547
10853.972854262089,0.016788553222202778
10854.047485360508,-0.009801705923574017
10854.122105703325,-0.027861126372042383
10854.196715289072,-0.017724028910799623
10854.271314116275,-0.015096763051062626
10854.34590218347,-0.002008135309571582
10854.420479489188,0.013957527915217921
10854.49504603197,0.007824501439318064
10854.569601810355,-0.0033297186319551516
10854.644146822884,0.0012626731151770864
10854.718681068098,0.010362951795522135
10854.793204544541,0.006349638336162751
10854.867717250767,0.002800758575274355
10854.94221918532,0.01251501082326603
10855.01671034675,0.013400472870455935
10855.091190733614,0.017243059904372127
10855.165660344472,0.015407765857872971
10855.240119177872,0.001166450285885916
10855.31456723238,0.007628950406148531
10855.389004506556,0.005740472129976418
10855.463430998963,-0.004227837118650887
10855.537846708174,-0.0036273864576995924
10855.612251632749,-0.019547337704397687
10855.686645771257,-0.01069328752892818
10855.761029122279,-0.0005619573074476655
10855.83540168438,-0.002136139579467727
10855.909763456146,0.011480193699431724
10855.984114436147,0.026468735702495517
10856.058454622966,0.02042848377849143
10856.132784015186,0.0027878754523282256
10856.207102611394,0.04938427635382472
10856.281410410173,0.03502088092244995
10856.355707410112,0.02609129944888521
10856.4299936098,0.0012788901456868762
10856.504269007835,0.007394433535616308
10856.57853360281,0.00633162855616683
10856.65278739332,-0.001735615154473077
10856.727030377962,0.02501982936650141
10856.801262555342,0.026422425849672422
10856.87548392406,0.010605668278042458
10856.949694482722,0.007005739978078369
10857.023894229933,0.0028050833415443144
10857.098083164305,0.00949726676250014
10857.172261284448,0.01527587326747038
10857.246428588973,0.017607787762610794
10857.320585076497,0.004735741245476101
10857.394730745638,0.011083902722314097
10857.468865595014,0.005497699685450823
10857.542989623245,0.02739130992847475
10857.61710282896,0.018262435517925543
10857.691205210773,0.015340209285017906
10857.765296767322,0.02216481220627808
10857.83937749723,0.010826357479869415
10857.913447399133,0.025758613472582095
10857.98750647166,0.01783855392090607
10858.06155471345,0.013534434239039592
10858.135592123135,0.016184113263130614
10858.20961869936,0.004245105503082331
10858.283634440764,0.011806523690438428
10858.357639345992,0.014788382279387719
10858.431633413686,-0.0011458647313466732
10858.505616642495,0.009796984442095527
10858.579589031067,-0.0006940012225302534
10858.653550578058,0.009141817240210355
10858.727501282116,0.00937257191390201
10858.801441141897,0.012171169637575988
10858.87537015606,0.00565758354105705
10858.949288323265,0.014757415213242133
10859.02319564217,0.0026256511307466363
10859.097092111442,0.012354182697171073
10859.170977729744,0.01241062187344017
10859.244852495744,0.005216603079403045
10859.31871640811,0.01393929343582875
10859.392569465515,-0.00040744307175824383
10859.466411666634,0.0024860924790933697
10859.540243010135,0.0018581521474569573
10859.614063494699,0.003988829884289223
10860.79371336053,-0.0037949510854858827
10860.867349042675,0.0029734088766088366
10860.940973842407,-0.0011377114019575215
10861.014587758442,-0.0014982310011276657
10861.088190789493,-0.008967692072448522
10861.161782934278,-0.00867063439813644
10861.23536419152,-0.026955495147116825
10861.30893455994,-0.003716636788208918
10861.38249403826,0.009517517512623835
10861.456042625206,-0.0022715433206678603
10861.52958031951,-0.004021846129821145
10861.603107119896,0.016780789346771963
10861.6766230251,0.01581854543776591
10861.750128033855,0.005856561951740844
10861.823622144895,0.0016064447295296045
10861.897105356955,0.00021965112618433334
10861.97057766878,-0.0176823653166132
10862.044039079108,-0.008436422706752367
10863.657429503965,0.0007466521124358449
10863.73063983682,0.009264916079703875
10863.803839238537,-0.0004911847451058932
10863.877027707904,0.0035482185813659616
10863.950205243713,0.019024822661110233
10864.023371844754,0.00421509643718326
10864.096527509822,-0.005546198554602161
10864.169672237713,0.011655074157140188
10864.242806027227,-5.420794368966343e-06
10864.315928877159,0.01509455883885423
10864.389040786313,0.012170941368805407
10864.462141753493,-0.010284235032650548
10864.535231777501,-0.003223759445295622
10864.608310857151,0.010151310965714463
10864.681378991245,0.012799819144152009
10864.754436178595,0.014202501806435164
10864.827482418013,0.0031335927920802835
10864.900517708318,-0.0008594697009299381
10864.973542048321,0.008613547840430802
10865.046555436844,0.0007519643792849315
10865.119557872706,0.00886071935864448
10865.192549354724,0.0064100020922309795
10865.26552988173,0.0070989513543658666
10865.338499452542,-0.007838358696676803
10865.411458065992,0.01146549729360629
10865.484405720905,0.007429773074040627
10865.557342416114,-0.006357894438461586
10865.630268150453,0.011584546229141145
10865.703182922756,0.009283181990533369
10865.776086731858,0.006578189198452675
10865.848979576596,0.001124086889472636
10865.921861455814,-0.013911949811869242
10866.722838072761,0.0049842321138326515
10866.795588275882,-0.001443715230941378
10866.868327498565,0.018350132467438537
10866.941055739675,0.015376046171308323
10867.013772998076,-0.00618618957909976
10867.08647927264,-0.001301058925728721
10867.159174562239,0.013198449967209263
10867.231858865738,0.01571265025627778
10867.304532182017,0.011194113450614026
10867.37719450995,0.003661715036945926
10867.449845848416,0.009577915196066237
10867.522486196292,0.011265916952631566
10867.59511555246,0.01243614449262715
10867.667733915803,0.018607528041891606
10867.740341285205,0.02373170030522883
10867.812937659553,-0.0006976265162687879
10867.885523037738,0.00023707586576284835
10867.958097418643,-0.002176250352785851
10868.030660801167,0.019290399206373526
10868.103213184197,0.017768031314425385
10868.175754566633,0.010631124394089657
10868.24828494737,0.016975439089478066
10868.320804325307,0.007935386258479183
10868.393312699343,0.012173314774556514
10868.465810068381,0.014125104045827432
10868.538296431325,0.011014770092616234
10868.610771787082,0.01422714120549903
10868.683236134559,0.01282515683473465
10868.755689472659,0.006901171527567862
10868.828131800301,0.010162504127775685
10868.900563116393,0.004673364637556081
10868.97298341985,-0.005193002788059466
10869.04539270959,0.007975058609204852
10869.117790984532,0.017602324117845215
10869.190178243589,0.02526711996971072
10869.262554485682,0.01587935230594292
10869.334919709743,0.012413304372673673
10869.407273914689,0.003782680986406988
10869.479617099449,0.007428268393200974
10869.55194926295,0.012892345674789385
10869.624270404121,0.01657869346328079
10869.696580521895,0.013781850814430976
10869.768879615203,0.012906135522449817
10869.841167682984,0.0034346633338849368
10869.913444724172,0.003429758662981425
10869.985710737701,0.005433661320871611
10870.057965722519,0.012972456240835055
10870.130209677558,0.012317007085575989
10870.202442601772,0.007984880459384456
10870.274664494098,0.003997182370606275
10870.346875353485,0.0012193297539390092
10870.419075178883,0.007545963578708113
10870.49126396924,0.012147451495067635
10871.42871358048,-0.0008338777793067948
10871.500747770957,0.004265912613186425
10871.572770910843,0.005720252755007253
10871.644782999116,0.002429278021448507
10872.50806566224,-0.009983636095090495
10872.57993398715,-0.003109203056062223
10872.651791246293,-0.007514352412304624
10872.723637438667,-0.0050795923654258605
10872.795472563274,0.004205853487778325
10872.867296619119,0.007970551542461828
10872.93910960521,0.010504986336624965
10873.010911520552,0.006727526547914097
10873.082702364156,0.009460746841327045
10873.154482135029,0.0038781065794233575
10873.22625083219,-0.004255661477153771
10873.298008454647,0.01293771654793121
10873.369755001417,0.013273822447817253
10873.441490471516,-0.008361210898891275
10873.513214863964,0.00947634173306282
10873.58492817778,0.005431012746822044
10873.65663041199,0.019020743721666063
10873.728321565613,0.012964884917993268
10873.800001637675,0.013971746516961878
10873.871670627203,0.011523180752127007
10873.943328533225,0.019352073455380925
10874.014975354768,0.014831013416676211
10874.086611090868,0.010472293110954075
10874.158235740557,0.019967728901455917
10874.229849302868,0.007519886605741113
10874.301451776835,0.009630002616963014
10874.373043161499,0.008281609270881132
10874.444623455896,0.021505628174725646
10874.51619265907,0.009464886688248901
10874.587750770059,0.002509127608931054
10874.65929778791,0.009272147127974984
10874.730833711668,0.015007584289262249
10874.80235854038,0.00787283961545706
10874.873872273094,0.01224307126917889
10874.945374908859,0.015145914279023736
10875.016866446724,0.008913760328123107
10875.088346885748,0.014640735479819637
10875.159816224983,0.010529038341201119
10875.231274463484,0.009090528202171828
10875.302721600308,0.01579773574779136
10875.374157634516,0.013643965590939238
10875.445582565168,0.017555044996486593
10875.516996391327,0.008308289369944178
10875.588399112055,0.019863863162924066
10875.659790726419,0.001702801985093658
10875.731171233483,0.01643706806790785
10875.802540632318,0.008044322294042764
10875.873898921993,0.014635885334719177
10875.945246101579,0.01202270588652266
10876.016582170148,0.012587205773648842
10876.087907126775,0.0064565560665428064
10876.159220970536,0.0081878070411385
10876.23052370051,0.015293161409345269
10876.301815315772,0.018807877270246902
10876.373095815405,0.0046121762933899
10876.44436519849,0.00907065946981118
10876.515623464109,0.020308775175546977
10876.586870611347,0.008355305528959942
10876.658106639294,0.018153811302196413
10876.729331547034,0.006195798838555288
10876.800545333657,0.009529871119681607
10876.871747998253,0.011079271698473937
10876.942939539915,-0.001183224384441693
10877.014119957737,0.01222977322862747
10877.085289250814,0.003423814236907707
10877.15644741824,0.015365655362185968
10877.227594459117,0.012610423640541702
10877.298730372542,0.013938015198812501
10877.369855157618,0.004186769049472832
10878.222484241907,0.0008042801203133401
10878.293464277274,0.005679839551109044
10878.364433171855,0.01327184986780118
10878.435390924775,0.022337900961493826
10878.506337535153,0.019063083739199748
10878.57727300212,0.014404840589934418
10878.6481973248,0.02039397404164453
10878.719110502321,0.0021363274890034657
10878.790012533816,-0.003375788357184893
10878.860903418414,0.019976032601355966
10878.931783155243,0.006724393938629364
10879.002651743445,0.004383601622521492
10879.07350918215,0.004235773604793764
10879.144355470497,-0.008878539243733951
10879.21519060762,-0.016741134967038836
10879.286014592664,0.012370484499971812
10879.356827424768,0.010189952504791055
10879.427629103071,0.0023281737506553445
10879.498419626723,0.012364815034863773
10879.569198994865,0.016713925733839334
10879.639967206642,0.026839604076008047
10879.710724261204,0.00763186418752155
10879.7814701577,0.01291445940942726
10879.85220489528,0.009363787364117073
10879.922928473095,7.782534424544563e-05
10879.993640890301,0.022083566746528168
10880.064342146052,0.030977799677774132
10880.135032239503,0.017339940851730268
10880.205711169809,0.021704481238494947
10880.276378936132,0.023513771141613
10880.347035537636,0.012354611898238227
10880.417680973473,0.0015502510931135844
10880.488315242812,0.024771396040106
10880.558938344817,0.008381094758056856
10880.62955027865,0.01143163731196517
10880.700151043482,0.015446513172901567
10880.77074063848,0.018366253559170702
10880.841319062813,0.012665183086382512
10880.91188631565,0.012281115377906313
10880.982442396164,0.023017212688117628
10881.05298730353,0.016754242115210163
10881.123521036925,0.007704133625093966
10881.194043595522,0.012810065080974185
10881.264554978496,0.019323638481000213
10881.33505518503,-0.002616729222840556
10881.405544214305,0.013590898122246797
10881.476022065499,0.011944306077277205
10881.546488737797,0.007008090957719736
10881.616944230382,0.009918864080065945
10881.68738854244,0.01739594823875413
10881.757821673158,-0.0003485516229949559
10881.828243621723,0.011862869420827782
10881.898654387323,0.009181355590236645
10881.969053969151,0.0012410175338553068
10882.0394423664,0.018342334533492256
10882.109819578262,0.010349331047680495
10882.180185603927,0.02069047165900903
10882.2505404426,0.009462893715622242
10882.320884093468,0.017596399704086215
10882.391216555734,0.009016313785753282
10882.461537828602,0.010151881460100366
10882.531847911268,0.011572861759712363
10882.602146802934,0.02459111349606612
10882.6724345028,0.012034525706484089
10882.74271101008,0.012871852655327582
10882.812976323974,0.018278531709101414
10882.88323044369,0.013261288850458025
10882.953473368438,0.020761312206491196
10883.023705097421,0.009359746767657757
10883.09392562986,0.019017196348353683
10883.164134964964,0.0181811533797839
10883.234333101944,0.01471765649444034
10883.304520040014,0.011875679837268095
10883.374695778393,0.022840904632140592
10883.444860316296,0.012169075408127596
10883.515013652946,0.023175061134742325
10883.58515578756,0.01526786559107159
10883.655286719355,0.019510076527687773
10883.72540644756,0.007243875863031175
10883.795514971393,0.008652256443954379
10883.86561229008,0.015688729290101327
10883.93569840285,0.01760082484241126
10884.005773308925,0.014216805695445221
10884.075837007538,0.01495266690048917
10884.145889497917,0.0029054422973990466
10884.215930779294,0.022746379670904517
10884.285960850895,0.0034082041282325957
10884.35597971196,0.012814277739183564
10884.425987361721,0.011707890335072408
10884.495983799414,0.00916097734161472
10885.40491684554,0.006099635257628171
10885.474756234677,0.008212468432075622
10885.544584400419,0.01726083889389417
10885.614401342027,0.006925425592990402
10885.68420705875,0.012583066643745295
10885.754001549845,0.019915554747244376
10885.823784814578,-0.005691585717957372
10885.893556852197,0.009291400426099102
10885.963317661972,0.010629721172433451
10886.03306724316,0.009919291872262283
10886.102805595021,0.011551202820333426
10886.17253271682,0.008755387138655348
10886.242248607827,0.012594168977110994
10886.311953267303,0.02034312997567731
10886.381646694512,0.027250451102526232
10886.451328888728,0.011533334709306932
10886.520999849221,0.0017296956392122073
10886.590659575255,0.010250614940756691
10886.660308066106,0.003793948090167004
10886.729945321045,0.002005187576810814
10886.799571339347,0.012254359232232448
10886.869186120288,0.01921132708133123
10886.93878966314,0.011219331028790011
10887.008381967184,0.019614702719573735
10887.077963031694,0.027814463265811586
10887.147532855954,0.02792413935544759
10887.217091439243,0.020380668486074057
10887.286638780837,0.0072869057112011255
10887.356174880028,0.026977080810919117
10887.425699736092,0.01631331447266674
10887.495213348315,0.021213449769965646
10887.564715715986,0.009917558793864023
10887.634206838387,0.008062783785488477
10887.703686714814,0.01611957494295669
10887.773155344548,0.025223616864258655
10887.842612726883,0.015641991861596285
10887.912058861108,0.012202416254401254
10887.981493746516,0.015251741261904529
10888.050917382401,0.015576929027367792
10888.120329768059,0.004716197918039953
10888.18973090278,0.014800943962115714
10888.259120785866,0.008513147407198138
10888.328499416612,0.015332577058655521
10888.397866794316,0.010179787623974246
10888.467222918278,0.0003056810285846376
10888.536567787798,0.015596692958301333
10888.60590140218,0.006803629677970015
10888.675223760725,0.00611973485368477
10888.744534862737,0.013931352744182385
10888.813834707522,0.003929186199750141
10888.883123294383,0.02230513835543965
10888.95240062263,0.008257556190093688
10889.021666691568,-0.002514701815524412
10889.090921500507,0.016314439634035963
10889.160165048756,0.00966468977123651
10889.229397335626,0.010279046405182634
10889.298618360433,-0.006296227658272296
10889.367828122487,0.004280748455261182
10889.437026621099,0.00856777260361547
10889.506213855586,0.0012998861284897406
10889.575389825264,0.007593122923597756
10889.644554529452,0.008334063753865924
10889.713707967465,-0.003449278841423822
10889.782850138621,-0.0014182927364853612
10889.851981042246,0.005339203430300152
10889.921100677653,0.007036107073134376
10889.990209044168,0.012788801488339174
10890.059306141115,0.01253144566846453
10890.128391967815,0.014735304352899069
10890.197466523594,0.015209133822535309
10890.266529807777,0.008977899032806009
10890.335581819689,0.01631115595497826
10890.404622558663,0.004192803472611826
10890.473652024024,0.0064675349706038235
10890.542670215098,0.003267980623274919
10890.611677131224,0.01650182450701131
10890.680672771727,0.011322671375020682
10890.749657135942,0.015924527372497846
10890.818630223202,0.015040109495003517
10890.887592032841,0.018026514816167898
10890.956542564194,-0.0022122244243493365
10891.0254818166,0.011339774432938921
10892.264458908263,-0.0009442793131139741
10892.333183735722,0.003534144148341126
10892.40189727115,0.012358664444434495
10892.4705995139,0.009864298198068833
10892.539290463325,0.02108095342760354
10892.607970118785,0.007303249835498623
10892.676638479637,0.011915704685595177
10892.745295545243,0.010746287423383955
10892.813941314955,-0.0077869926696265005
10892.882575788139,0.0005774019547530604
10892.951198964156,-0.01328377510207476
10893.019810842365,-0.013437974448620233
10893.088411422132,-0.0015265146034770796
10893.157000702819,0.009781569027918189
10893.22557868379,0.008156859597294647
10893.294145364414,0.02043118482619505
10893.362700744055,0.016375276857047313
10893.431244822079,0.011262226268808162
10893.499777597854,0.020722332727106788
10893.56829907075,0.009080429605647944
10893.636809240135,0.012133029556447537
10893.705308105384,0.007965000962597092
10893.773795665862,0.006116862586080471
10893.842271920943,0.018727053705944432
10893.910736870002,0.010275195870697093
10893.97919051241,0.0084825058583155
10894.047632847545,0.012370474527156346
10894.116063874777,0.013389081575773468
