baseline,baseline_lo,baseline_hi,lam_0,lam_0_lo,lam_0_hi,amp,amp_lo,amp_hi,sigma,sigma_lo,sigma_hi
-0.0006695003833605039,0.0013247097461690622,0.001416575098506304,10832.775851313578,0.13172590342037438,0.14211360362605774,0.03902874173255299,0.0026281545732525433,0.002615911990900867,1.5666989679641186,0.16874002012383404,0.18951260606139608
-0.002897291521068323,0.0008815886841271989,0.000994192215567349,10832.5081410574,3.6942123479293514,3.7661242094400222,0.0,0.0,0.0,0.36568347783173294,0.3121187939916466,1.996743946155508
-0.0029005174433367415,0.0008386132475759573,0.000933212976420592,10832.212380715522,3.3491958419199364,3.895860410950263,0.0,0.0,0.0,0.42885073890360914,0.372092365701029,1.8710253465346267
-0.002616677117485997,0.001051234920263668,0.001362651582620124,10830.351389661588,0.6846717819043988,5.164685152942184,0.0,0.0,0.014051672312557701,0.4606195403919955,0.3729698414759429,1.0680324627290323
-0.00162544991288259,0.0015269389210540779,0.0026009686090135205,10831.42619424664,1.156273931139367,3.1680610235780478,0.0,0.0,0.010747265358454895,1.1702579301358018,1.0376693281177471,1.4036411908930833
-0.004308384497488429,0.0009652440611340966,0.0010385489447390147,10832.99639124754,0.14753555467905244,0.18326779282142525,0.03223532613838344,0.0020296364729821097,0.0020467384497860897,1.3842431961467985,0.17833804189187674,0.2060857225067092
-0.0014127728748577453,0.000845666526945179,0.0008776018214078461,10833.047353345073,0.10723797865284723,0.11466580541491567,0.032129263192800316,0.0019700027702422573,0.0020714510728979257,1.2607145047734758,0.12116790211578543,0.12510585084102166
-0.0008818109478562943,0.0009363962869240571,0.0009576558210255908,10833.28559777403,0.18284259945721715,0.21602142788287892,0.030060257329588426,0.0020153951244549217,0.002031013168680207,1.4209626840965546,0.18963147977794592,0.2059058911061975
-0.0026249565598816015,0.0009069275349281878,0.0009348479130632547,10832.885576448509,0.11704873368580593,0.12695888816779188,0.03125097918554749,0.001955250849269549,0.0019877040297650375,1.438409412799445,0.14728547170959883,0.15581144226331922
0.0004619403663402533,0.0008512489364669786,0.0008650723225966338,10833.110498079597,0.04663296688522678,0.050660931490710936,0.06117416762885506,0.002505458328922218,0.002520030931052665,0.9442297163614412,0.05385117043495846,0.05931265650412654
-0.00015023511978471334,0.0008543093320617089,0.0008641093150307944,10833.199861209407,0.04594412813457893,0.04944913049439492,0.05875750778899811,0.0025003808208755376,0.0024840327079168265,0.9106468058535689,0.05778650356529247,0.06409336276869759
-0.0021079128810938237,0.0008111515556907174,0.000799367945763035,10833.141669942335,0.05513064589467831,0.058185030315144104,0.05383868760113523,0.0021916405499426347,0.002295991713459046,1.0450783166253115,0.06491602838881394,0.0702767053630875
-0.00038477461485232547,0.0007668894946899653,0.0007844330803577384,10833.25380043174,0.04325900575895503,0.04490660903866228,0.059522905981131156,0.0023062909366273476,0.002334995893136821,0.9050274536490404,0.04943249805136518,0.052096823341305054
-0.00265583907092596,0.0013242527359829041,0.001324963378410584,10833.356376267933,0.06835338122073153,0.0697684014976403,0.07190337647220493,0.0036097050063389896,0.0037072716749955437,1.0059015663128443,0.09258204237345036,0.09949385149601064
-0.005386215332368105,0.0012035214207979728,0.001267630511992325,10833.27954541782,0.05782665531842213,0.06163361408471246,0.07721509096374439,0.003628097076581155,0.0036245759250845277,0.9239495951193712,0.0768504025328387,0.08766910310068332
0.001028464081936685,0.0012076007681776633,0.0012231404317499294,10833.395946605708,0.07318641212077637,0.07708153191742895,0.07014102375364603,0.0031397723235992575,0.0031759105753609296,1.055083925932505,0.07856651109372859,0.0886780759344532
0.0008231196054436707,0.0010929077285291686,0.001062068146380727,10833.316550309548,0.058144107406405965,0.05889005315475515,0.06837401172100713,0.0031118407966779227,0.003133494854812402,0.9545814190416881,0.06614807256262467,0.07084614197717753
0.0010293392463835381,0.0011178279048233595,0.0011147832778594738,10833.365664400997,0.06913885000722075,0.07290550172911026,0.06454204461936362,0.0028288581480321387,0.0030322431336827216,1.0845393057382653,0.08944132203438349,0.09733557345267241
0.0002848912872589998,0.0009787840881389847,0.0009910942070359707,10833.40627831312,0.05522970417223405,0.055192111769429175,0.07041942852000176,0.0026655673560666837,0.0025762953815198636,0.9982937173066898,0.055185351467797794,0.0582241271976075
0.0008616909411154126,0.0009628519401199783,0.0009810345174370598,10833.449342654505,0.06370415340097679,0.0629682892904384,0.06589529390085883,0.0024344408553143015,0.00247860561248113,1.159697162741257,0.06646865334985463,0.06950829978836337
0.0006228034876032378,0.0009753205197333935,0.0009541299845238129,10833.411611876469,0.060170907872816315,0.06381887751012982,0.06924449300540268,0.002499379900990084,0.0025198720908066186,1.1133957012981766,0.06056007244969819,0.062091083992533935
0.001564170629640905,0.0010658028716533357,0.0009929813102730984,10833.438968636092,0.06933102295806748,0.07203300176843186,0.06572656313398959,0.0025964884789923537,0.0026587804752784827,1.147176980716461,0.06593490206011854,0.06932995926913899
0.001787412543013255,0.0010854931127221622,0.0011217616139558057,10833.339563423277,0.06963003675991786,0.07201717615498637,0.06543083879160125,0.0027477727324805856,0.002766692661992448,1.1160781660053494,0.06877954075756398,0.07402973633542809
-0.0014659845190941904,0.0011167761210323732,0.0011033276417304835,10833.403698928454,0.0712564576369914,0.0723836393081001,0.0636182690690178,0.0027949910859803445,0.0028825780621713204,1.1100623133613206,0.07076685264462723,0.07242036648752781
-0.004365459470904084,0.001114091859367527,0.0011520757185410043,10833.52218577156,0.0822473708394682,0.08358213453175267,0.06282544068759058,0.002664687139111402,0.0029308485421951774,1.1798693458634575,0.07200422328858935,0.07672668448093134
-0.001874621860911727,0.001148320438371116,0.0011348739183250243,10833.384016194235,0.08163480612893181,0.08134908183819789,0.05942594871745344,0.00305046116823008,0.002935661048081843,1.1596611444528784,0.08061106839063803,0.08957851329172462
0.0051015028528849735,0.0011413536787976582,0.0011691981457692723,10833.477257115444,0.07321566672180779,0.08035263119563751,0.06603883172626457,0.0030161037286982606,0.0030949901776100575,1.077821152949547,0.06459293286672141,0.06650731079456129
0.00133671955508733,0.0013822769306600744,0.001125981395395367,10830.645525230068,0.26340159458959533,0.26333345178863965,0.013652652920555616,0.0045408292744027,0.0034171237148101045,0.806497038158353,0.21613256824924765,0.20444477829022267
-0.0023258947344415347,0.0014654543776656719,0.001144251051419767,10830.884172419708,0.14383040788925427,0.4105763080788165,0.017218689329138386,0.017218689329138386,0.005465301413665854,0.4767699417453798,0.19637499381501006,0.270114728683434
-1.3036329833500558e-05,0.0016446176340762977,0.001343603180708562,10830.956116528549,0.2836021736929979,2.6660357268847292,0.013151167800656232,0.013151167800656232,0.005200314723475737,0.5942675061028834,0.35251580418976924,0.3218913869376321
-0.0020788551751090836,0.0014044090021366586,0.0010727328029462699,10830.892407799029,0.16878806444947259,0.1411645583120844,0.01985779190581742,0.005534135731939137,0.0043106456466059095,0.6120431911168924,0.17397551673254136,0.24447371154317654
-0.002122148658818296,0.0006608800388102393,0.000669048279270985,10832.63859537569,3.7695621341681544,3.720644036156955,0.0,0.0,0.0,0.3635807917801363,0.30997604372218823,1.6814061784835674
-0.00330461282995029,0.0006704060987249979,0.0006840148740324364,10832.69665228673,3.8770676256845036,3.5880406912710896,0.0,0.0,0.0,0.4103008383656824,0.3486307117449654,1.6931413087906175
-0.002115623080883653,0.0006790245369969802,0.0006739909081281404,10832.661032727274,3.852478248969419,3.6283142470965686,0.0,0.0,0.0,0.36763676180571825,0.3145080248358716,1.667606983265212
-0.00030186799631149233,0.0006714052518953308,0.0006805861017852382,10832.45699861154,3.7005572004036367,3.7368083687215403,0.0,0.0,0.0,0.3634158008779559,0.30729001613865015,1.6582890136820985
-0.0022637955732453616,0.0012641293004166903,0.0010378787728566048,10830.859568541768,0.26426037447163253,0.2613730968496384,0.013118868238728017,0.0029695143784160133,0.00241643386606606,1.167226131699473,0.24451141368868046,0.26380195389877015
-0.0013760771117411767,0.0012978783385394707,0.0011737302045735064,10830.65576357469,0.2939204357953713,0.2704002154041518,0.01372649320411725,0.00242706039366313,0.002065911451791278,1.5253528772425953,0.27153674502693015,0.3797008047125343
0.007035116715759319,0.0017670362469013965,0.0017926251388765066,10829.598968086375,0.5267177864116093,0.5158881139232108,0.015512383988171462,0.002218544260819303,0.0022088875977265277,3.6525018135763636,0.5903566629306818,0.5262911589939749
0.0005174037795673914,0.0008888206818958651,0.0009105028423821717,10832.513702919212,0.04125213049883314,0.03961655464991054,0.06076932522696059,0.003084973211167845,0.003062563354245623,0.7309189171879638,0.055150641499897235,0.058789466243853505
-0.003420404691749716,0.000879275292860836,0.0008725144722893639,10832.38058779013,0.039207443751365645,0.03889511245324684,0.061099172931283974,0.002918995599393674,0.002952198349174859,0.7460338817515623,0.050253997144427576,0.052708474009191986
-0.0045687180165010655,0.0008821234444563496,0.0008947484856623709,10832.546895297597,0.0370516574348585,0.036095431556532276,0.06697748531237155,0.0030879998893400817,0.0030595114402300477,0.7320214313545685,0.04525728576819543,0.047718257763114225
-7.337568000219966e-05,0.0010998248587315853,0.0011279527249574393,10832.530166135479,0.05111064469019766,0.04921483250109304,0.0624619326414526,0.0033645222199577204,0.003537380006999963,0.8138996843473782,0.05915991372759599,0.06278283447086519
-0.001538839544630141,0.001396244869943049,0.0013907634034406857,10832.956530518622,0.05860335441684583,0.06197757350309985,0.0775851224245574,0.0040308546891534985,0.004211686012416421,0.9366077129275123,0.08457983867816454,0.08945908634010524
-0.0044236753936398,0.0012303551988758696,0.0012454220509481558,10832.827968487542,0.053416651866427856,0.05587358297816536,0.07068446165553186,0.0036004449366250357,0.0037992926444014863,0.9004736715932976,0.07164050497391439,0.08027315228160792
-0.0023719881168636154,0.0012138737473163983,0.0012262995607579524,10832.846539632956,0.04410896841545764,0.045435735419232515,0.08622077003011841,0.003591311015908205,0.0036715809654714326,0.8833854121871485,0.053223694757077666,0.062314804613556096
-0.003613867015868773,0.001297412936471314,0.0013042359902674695,10832.894622817646,0.05173448464120156,0.05226068940828554,0.07947418507606491,0.003916447825914049,0.003976247466027941,0.8793557764448323,0.06463443218824705,0.06976754224197357
0.0017631276287312998,0.001122953401511811,0.001117682813517977,10832.919571667295,0.037027104350272566,0.03709775313109276,0.0874499122071808,0.00374908714822883,0.003697211858322544,0.7412818958386401,0.04585251151350278,0.05123940217504297
-0.0009594530119815992,0.0011529170046959926,0.001166973514684766,10832.886730457016,0.05345145015417074,0.05758824144140817,0.07975326117146381,0.003006638889249,0.0030710364084249736,1.080586882670377,0.06121806932677121,0.06411491667920832
-0.001026108616456082,0.0011204807301818456,0.0010906729629861058,10832.817460434951,0.04388676248345291,0.04513075703471259,0.08819086656263281,0.0031303488303937865,0.003092869561548653,1.0184597439861496,0.05475578480572929,0.059048777304405276
-0.002975305737434402,0.0011484053341291574,0.0011544185614641956,10833.048868711652,0.0496045957224851,0.053314117352783796,0.08182188946409062,0.0032121475178386177,0.0032750086627507807,0.9613418414920082,0.06441660941628535,0.07368665478206082
-0.004578748852280002,0.0011661709167405214,0.0011444506558820097,10832.981037048072,0.044740855249983724,0.048035203537438065,0.08988143493632256,0.0033331618927628787,0.0033468755092452562,0.9707039700342246,0.061014480367518,0.0687705634724185
-0.00014361133585585374,0.0013306895469914087,0.001345379834735495,10832.672340972073,0.05429100933542941,0.05734332615429594,0.08465831378752495,0.0035630717134562673,0.0036253291643966595,1.0609403356052824,0.06110966748294144,0.0641419338449214
0.002572691426406659,0.0014429035761742103,0.0014538650764946873,10832.7119323017,0.058654945465605124,0.06150178951611451,0.07862149795909928,0.003990903935236559,0.00416696857238516,1.0235410335920871,0.07922969926652468,0.08966914079856725
-0.0024216776332511977,0.0017211991592845323,0.0017538237498091634,10832.664836804892,0.0689395687495562,0.07629958360303135,0.08039024193042948,0.0049948918422536015,0.005173190202809361,0.9696940150923474,0.07634132582022068,0.08525447467284786
-0.0006983475226519332,0.001525930610171364,0.0015427972250921366,10832.687060878507,0.05461042418392026,0.058236186756403185,0.08510353995608634,0.004509047503900285,0.004580958907343266,0.9020259461050313,0.059473176227079816,0.06260022474747484
-0.0025086219354947927,0.0016822031942195946,0.001689782425988174,10832.552765779288,0.06874438773593283,0.07078504975288524,0.07326138902986626,0.004918909501161972,0.005065129236031335,0.9169292363785059,0.07253488448871037,0.07770081046131316
-0.006345793266325414,0.0013770675834779327,0.0013668097485963673,10832.65825924106,0.056353559952185606,0.057355019391252426,0.07915986719384334,0.003679644187106132,0.0038455506285922786,1.033466577317708,0.06577642231887826,0.07292610291490864
-0.0016850262450721718,0.0012404469546029935,0.0012639351690166283,10832.613657685328,0.056283214760696865,0.05822319693834288,0.07632211622847902,0.0031090148447454335,0.0031744794019355482,1.1747984066371249,0.06693063806415278,0.07131678064187486
-0.0016923444038918817,0.0011724952037082171,0.0012137796776887995,10832.687111456846,0.052508865685013006,0.05613442076901265,0.07604226919402131,0.0031694941788591308,0.0032527624727834714,1.0505074973196833,0.05862996311030466,0.06405442286472418
0.0018455095005748823,0.0013594694378511363,0.001311814548381792,10832.64822302315,0.05858874778277823,0.0597068890092487,0.07474162566878355,0.00347238918475741,0.0036097247732148896,1.0617736564766693,0.07033002298396362,0.07764482468100131
0.001702783008177211,0.000995160944511963,0.0010315814449878766,10833.470736481624,0.260343667709094,0.3842413232941908,0.014844614284254182,0.0034662812008657545,0.0036715816549121767,0.8168789141737476,0.30045742841403045,0.4122738892636377
-0.001903207770478552,0.0012201032131424607,0.001554196592972952,10833.744044564106,3.308437858153411,0.9231644198098365,0.006437828953228773,0.006437828953228773,0.0051013727666939235,1.1436950040705351,1.029533418229928,0.7644734685695822
0.000293881170605247,0.0009543768576893708,0.0009211637940636949,10833.87553328393,0.3074853419293504,0.26465666925287223,0.016758126311133142,0.002721286728179532,0.0031361858102641575,1.2326895192960683,0.23436440974830608,0.24175553629142854
0.0004947859999079095,0.0008128972449281108,0.0008159874095494243,10833.310998837605,0.12015041788072267,0.20285523796337657,0.021520456333272556,0.002913350129576983,0.003136348868734238,0.6887203737987249,0.1510650400477207,0.25949368322761746
0.00181545413147894,0.0007997958048717286,0.0008537484787504391,10832.53272730835,3.758432298382104,3.768548665682829,0.0,0.0,0.0,0.40348665921049864,0.34346909752986515,1.71750684705968
0.002071296782613124,0.0027467288444607755,0.0017753065123451792,10836.014865653833,0.9270220488233463,0.7406801470388018,0.01185695467001372,0.004018210208533062,0.0030991029104253595,2.93529662586018,0.8390101331432511,0.7532695757913959
0.002220732748988814,0.001032523865229583,0.0010887354717251671,10833.23311386102,3.280467392041828,1.2180953355018573,0.0,0.0,0.018710477457966487,0.35108393718378866,0.2376098648094312,0.7324470896458024
-0.0019368762354777282,0.000962756431117364,0.001022346720182539,10833.127158043337,4.10700232106683,2.737528901447149,0.0,0.0,0.0,0.38862067815732354,0.3275304557872577,1.3243528342193975
1.0575188955998282e-06,0.0007606420348807796,0.0007389594420398732,10832.258508652918,0.06825750450116175,0.06861753040357144,0.030685063079958295,0.0021000776610078896,0.0021623866615831655,0.898354928043222,0.07831912816725572,0.09157047374928995
0.0008709804672393273,0.0008208148385268453,0.00082391026645341,10832.202922584747,0.07752066755529086,0.0798812724333402,0.03322427122486139,0.00223991673019705,0.002247393195174842,1.081232639050472,0.09224562304286088,0.10427208253673736
-0.0007610238469371018,0.0006480530787749471,0.0006488432303849082,10832.740256871677,0.06609522359576658,0.06733942163737083,0.036962356095489333,0.001741570831432053,0.0017937644022681803,1.0291672533208147,0.07315329420927463,0.0763555444137578
-0.00035849521860894466,0.0006317722811696412,0.0006329656478283607,10832.621264039853,0.05372373446698475,0.05678465736491489,0.04001788072404603,0.0018422694301166512,0.0018026671801962338,0.9683512332503716,0.06142238179204296,0.06642569707232426
0.0012566026950658568,0.0016314177322844146,0.001620914961953567,10833.080908311369,0.12547121787793003,0.1354431038707844,0.04474518322164293,0.0052502420919968845,0.005387932846719026,0.8990509605528734,0.11971981728073011,0.13895698996980843
0.004119064729776307,0.0007019062549891127,0.0006659135750051422,10831.226453460305,0.05386352212008205,0.056795906955812825,0.0373285613201949,0.0020812090812819192,0.0021344688698348574,0.7721243051535549,0.04681771424589465,0.04792703282346
0.0012236931918993893,0.0015505299600991284,0.004014826952105921,10829.164189816285,1.97959052389524,6.187590848754553,0.0,0.0,0.01438945782812056,1.5509052393264382,1.4571906954868818,0.7789912884219434
0.005234831784943817,0.0014946723460050383,0.0014837533926321325,10833.162724496644,0.11027864093011885,0.11730234270180517,0.04559896344673196,0.00467641392482885,0.004894842646123783,0.9551220419052122,0.11681086883562142,0.13916905033382543
0.003429531047607968,0.000998146693337127,0.0009644693080375446,10831.375224345844,0.10841185868957837,0.10469621622723935,0.03006369491093437,0.0028172652527041,0.002819604868455179,0.8214918933520045,0.09170314072259078,0.09468243188781522
-0.004968391128668012,0.0017002335024388759,0.0016854771639833073,10831.757198345484,0.10421582194248913,0.10288652027702483,0.05235524849549338,0.004453924691318174,0.00435601494807062,0.9951584781339131,0.0907319091227391,0.09725114559739745
0.0005310083726840597,0.0008970307129403504,0.0008836514556690848,10831.404618386347,0.07077934954031662,0.0688494221358269,0.03521968622767278,0.002965686770974786,0.0030482330245477154,0.672777974118313,0.0622278204151846,0.06464716710245477
0.003994136445822454,0.0013132066391174399,0.0013278061571135842,10831.558298653013,0.15054810954643472,0.12713886498568172,0.029989025055747204,0.004305748647436235,0.004381381907160604,0.7027325811145755,0.09850267602918794,0.11962717000227052
0.0026523522277471182,0.0006708373116308913,0.0006735460955868701,10831.242407911106,0.04329535049328115,0.04461375415303337,0.0440364451759416,0.0020551260382404707,0.0019263451516297672,0.7412112797260124,0.03957319295319339,0.040114453790669025
0.0033612180017733623,0.0023487009405340573,0.0027543721836909836,10827.854130731266,0.7758887460549886,9.406182551803795,0.011496584543557843,0.011496584543557843,0.004145471731867136,1.7578742913089624,1.4478645055454575,0.5837797115938668
0.0009293618466298608,0.0016425601646861702,0.0013864766307486545,10830.922147977106,0.2995882851755596,0.3596337004455563,0.020368805538602007,0.0030705477175719947,0.003945200734013107,1.244563997643374,0.24428846859751396,0.228795732414933
-0.002511568299747048,0.0012895656471309737,0.001297392827360799,10833.174239074766,0.11441467681834183,0.12384256370933144,0.05267388310968009,0.002607985517783143,0.002610723342316587,1.54384794728738,0.12267125710309434,0.12688392326131104
9.200714183269301e-05,0.0012462504136586906,0.0012601429109566564,10832.990106183535,0.10962540415130206,0.12354885192871734,0.050627886490679744,0.0027326667743261465,0.0026696119802487733,1.4635080226733055,0.12571640371862136,0.1394969205152894
-0.00483929747561824,0.001152965330165995,0.0011564061837543542,10833.036701977306,0.07575132866440981,0.08310763676490751,0.05514988059077869,0.0029069023856928486,0.0030074356225043702,1.1217343043971706,0.09133408060754356,0.10555015913600596
-0.003150997272379503,0.0012708632067969972,0.001382241724643797,10833.232853523976,0.11427537583585945,0.12052394796046428,0.05464546467138712,0.002528022975636146,0.002556980000282226,1.6041102174903346,0.12490605015977052,0.13212553414101658
-0.00618708080704265,0.0014805903065769968,0.0014986419748510603,10833.019842855929,0.06759776474791579,0.06871330380818108,0.06793968628756158,0.004507167810869878,0.004599597455930263,0.9313900561780553,0.09148669279181598,0.10648023510996185
0.005155247048959578,0.0013518249058422746,0.0013381339615503298,10832.958132778695,0.05742564489082724,0.06099464089675166,0.07435941437008434,0.003964485080401023,0.003996082056140923,0.9433022195883347,0.06267268828181516,0.06780222343211517
0.0014310585705088837,0.0012542840334924719,0.0013009098360793408,10832.953178208942,0.05661364294064697,0.060009350412656204,0.07322721277988145,0.003221141062361127,0.0034629935980858007,1.0654866541424426,0.0695432721524305,0.07300340772156177
0.000483158258574458,0.0012814425186828322,0.0013457783885538021,10832.907704231768,0.06346193100398523,0.06687668014637893,0.06697864492165236,0.0037909627058753254,0.003836933863463024,0.9777857610320609,0.06962616533871124,0.07665717836511188
-0.0035304092896537185,0.001313066694848231,0.0013097553997408152,10833.01175160287,0.06532540225271077,0.06968530453559652,0.06655753548711826,0.0036771250773161845,0.003730901262925787,1.021362724617339,0.08662901484837271,0.10113953234833972
0.00011135309876598049,0.0011457211983568443,0.0011511083291668555,10832.967946215183,0.051808364485623315,0.05256364351589582,0.07271501363174723,0.0029880842185337902,0.003050080242116629,1.075279215231308,0.05809412371824951,0.06198061355025297
-0.0017734683623536912,0.0009997956417544395,0.0010335571883294862,10832.977421507732,0.04987850599172816,0.053421327960677445,0.06885847720546504,0.0026440101818211437,0.002577584854950868,1.0928341108071846,0.05782901710999866,0.06138382719911095
-6.300347901781701e-08,0.0009641285413801461,0.0009738899208463696,10833.002529623982,0.05481621651779278,0.05539422681067663,0.06121357101752354,0.0024352483661913213,0.002385123753940767,1.122091833604181,0.06341619367193063,0.06882946927953704
-0.001846671233887907,0.000943801169024435,0.0009673216971056474,10832.9799405033,0.04970741948818613,0.05123891295079375,0.06514546032242191,0.0025518364295278456,0.002645045824585121,1.0250310705381263,0.0534333316933453,0.05713938897429505
0.0022954862127400454,0.0009669602826408062,0.0010084686788757813,10832.961955616865,0.05423648775285983,0.05725348576743272,0.06181566163810297,0.0024978558989725563,0.0025956732442155017,1.1351111992171936,0.0705552847041735,0.07764492567663273
0.0024128575117066137,0.0009424169355472336,0.0009582820640169094,10832.996758180128,0.04893731895390374,0.04989915975602344,0.06609618189576397,0.0024396462400883417,0.0025518613608448704,1.1107914034609858,0.05660314482773976,0.060661673078487466
0.0017492997990746688,0.0010901927823672827,0.001094927392130448,10832.975919861972,0.05965608194856031,0.06223783214954892,0.06196865102795939,0.0028390262090059112,0.0028159753113322014,1.1266098951390358,0.07719535034725045,0.08219126938537924
-0.0031363473610876358,0.0010787722288920854,0.0010911744183213588,10832.928430354896,0.05631634289238718,0.06013666266517248,0.06105314225138441,0.0028005825542614105,0.0028914631600959126,1.059270496648789,0.06526438603466245,0.07138367561514047
-0.0034874447237427508,0.001189563619895727,0.0012210285682939435,10832.958316096734,0.06427555572008714,0.06839336990014999,0.06323158229388887,0.0028965894215276303,0.0029310539547204723,1.2072119642205918,0.08511203569151915,0.09488631030695593
0.004064445164637529,0.0033979525827269154,0.0019010181107661575,10829.547481978118,0.46153915025570313,0.7188411353436095,0.013873146985791281,0.013873146985791281,0.0035290367385487145,1.7015332697660068,0.5529199558775482,0.42611734932410306
0.0012184758609437493,0.002033163269473161,0.001624903164185419,10829.87374307972,0.2946856717335322,0.3415255922554934,0.017858407034371172,0.003862212836102129,0.0029973883499721937,1.604724923514839,0.2825463066747429,0.27534001770925
0.0045493125691206514,0.0013178325408622856,0.0011822784885756506,10829.995069974744,0.2737602639499528,0.3010920926462859,0.0141577277305697,0.0026483825073645613,0.002678062358026187,1.300073131957829,0.26442860812343083,0.24769767250749664
0.004142170571430415,0.0034301583275852107,0.0014910129016968534,10829.917061742208,0.34441710902319755,2.2966041896543175,0.014055673085475026,0.014055673085475026,0.003261030287432536,1.2938859700163086,0.8828265946462206,0.3151471731591684
0.005954764635891911,0.0010579183587893504,0.0011099836991361484,10832.592303611787,3.7941929641383467,3.6941886314834846,0.0,0.0,0.0,0.3953917650758239,0.33427001536364587,1.6007278735314496
0.0017366796843611564,0.003040778678953215,0.0020212760764607754,10829.604379686183,0.5467703103277017,0.6660998415864015,0.011733652973836526,0.007276735916093475,0.003092397454184782,1.9462671444804593,0.8145522541645265,0.7661711603177244
0.0013710544024346544,0.0014658117800534186,0.0017595764664353898,10828.820400613458,0.48233981738485454,6.400861125801384,0.0035741302713104255,0.0035741302713104255,0.01203610463920149,0.6962311895109454,0.5877377717328984,0.6408487210194869
0.0021133777444072178,0.0009141097671444662,0.0009005028095605827,10832.681411660227,3.7609160002029967,3.576075508903159,0.0,0.0,0.0,0.4295929345591397,0.3670730444670967,1.7100022691053445
0.00044078794211255485,0.0010524974735464997,0.0011146208671077877,10830.82330892656,1.1475374405727052,4.997688059813299,0.0,0.0,0.03577372184952966,0.18928538309482915,0.11333858774798941,1.6060187097380292
0.0006136801369363444,0.0008377838508562225,0.0008515194379288279,10832.63196201187,3.763085912547467,3.6611503838648787,0.0,0.0,0.0,0.3631444651712976,0.3077161643077173,1.6074300399045176
-0.0018744474237763291,0.0007796925315414868,0.0007712615007961141,10832.378840544625,3.602054169114126,3.82019970501824,0.0,0.0,0.0,0.36359656480434305,0.3081505845877822,1.6780928207290988
