date,ew,ew_unc,file_basename,full_filepath,gaussian_width,gaussian_width_unc,int_wv,jd,n_samples,obs_line_center,obs_line_center_unc,qidx,star_name,time
2020-03-26,1.3039191379054982,0.11072689454031395,Goldilocks_20200326T060216_v1.0_0014.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200326\Goldilocks_20200326T060216_v1.0_0014.spectra.fits,0.8235784933356317,0.07452312392563885,8542.0,2458934.751886698,5000.0,8543.232401433563,0.05079386309644806,3381.0,HAT-P-12_OUT_1_before2,06:02:43
2020-03-26,1.1636819033361376,0.449420298756802,Goldilocks_20200326T061546_v1.0_0015.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200326\Goldilocks_20200326T061546_v1.0_0015.spectra.fits,0.9556593615836281,0.3063206973631168,8542.0,2458934.7612640066,5000.0,8543.095545424096,0.5830809307827854,3381.0,HAT-P-12_OUT_1_before2,06:16:13
2020-03-27,0.9606564670546999,0.432996830455054,Goldilocks_20200327T051437_v1.0_0006.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200327\Goldilocks_20200327T051437_v1.0_0006.spectra.fits,0.689651085027263,0.24304960506987125,8542.0,2458935.7188266036,5000.0,1142083.2141242423,34445589.81124612,3402.0,HAT-P-12_OUT_1_before1,05:15:06
2020-03-27,2.9600153514736545,2.0462780880167326,Goldilocks_20200327T053112_v1.0_0007.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200327\Goldilocks_20200327T053112_v1.0_0007.spectra.fits,1.5902222049629668,0.8395748222374898,8542.0,2458935.7303011944,5000.0,8543.699027926916,1.2359159548621637,3402.0,HAT-P-12_OUT_1_before1,05:31:38
2020-03-27,-0.007222751659568589,0.866705220295168,Goldilocks_20200327T054739_v1.0_0008.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200327\Goldilocks_20200327T054739_v1.0_0008.spectra.fits,0.26607987006987677,0.6813384242336249,8542.0,2458935.7417756887,5000.0,4.8151815156603025e+91,1.072180985423184e+93,3402.0,HAT-P-12_OUT_1_before1,05:48:09
2020-03-27,2588.865246682083,25301.46495564704,Goldilocks_20200327T060412_v1.0_0009.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200327\Goldilocks_20200327T060412_v1.0_0009.spectra.fits,79.90493413441077,688.9029298646491,8542.0,2458935.7532502557,5000.0,7.385132644702981e+136,8.93771772626137e+138,3402.0,HAT-P-12_OUT_1_before1,06:04:40
2020-03-28,1.2757890900804127,0.07817180622232524,Goldilocks_20200328T103542_v1.0_0008.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200328\Goldilocks_20200328T103542_v1.0_0008.spectra.fits,0.7916102788994254,0.055318755136016376,8542.0,2458936.9417810985,5000.0,8543.248109943132,0.02803837779405594,3399.0,HAT-P-12_OUT_1,10:36:09
2020-03-28,1.1360471292329777,0.050385640270120616,Goldilocks_20200328T105132_v1.0_0009.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200328\Goldilocks_20200328T105132_v1.0_0009.spectra.fits,0.7610116638264378,0.03562082463189905,8542.0,2458936.952761679,5000.0,8543.32161466809,0.023714596638088784,3399.0,HAT-P-12_OUT_1,10:51:58
2020-03-28,1.2721664905081072,0.23820275855217846,Goldilocks_20200328T110721_v1.0_0010.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200328\Goldilocks_20200328T110721_v1.0_0010.spectra.fits,0.7968645277643038,0.1327703915850725,8542.0,2458936.963742981,5000.0,8543.253589217835,0.25227920515394503,3399.0,HAT-P-12_OUT_1,11:07:47
2020-03-28,1.2804288996196873,0.0704968923076433,Goldilocks_20200328T112311_v1.0_0011.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200328\Goldilocks_20200328T112311_v1.0_0011.spectra.fits,0.7495066183946202,0.04641234032322428,8542.0,2458936.9747236366,5000.0,8543.332693000015,0.028410617662016333,3399.0,HAT-P-12_OUT_1,11:23:36
2020-03-28,1.0683685200492183,0.0923281627784784,Goldilocks_20200328T113858_v1.0_0012.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200328\Goldilocks_20200328T113858_v1.0_0012.spectra.fits,0.9702410406254992,0.07492170352398717,8542.0,2458936.985704747,5000.0,8543.32630485044,0.051495611831738286,3399.0,HAT-P-12_OUT_1,11:39:24
2020-03-30,1.41529248978429,0.10586324582608655,Goldilocks_20200330T102535_v1.0_0028.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200330\Goldilocks_20200330T102535_v1.0_0028.spectra.fits,0.8705368189238336,0.06622145052259373,8542.0,2458938.934764306,5000.0,8543.383332723306,0.046045553329145575,3411.0,HAT-P-12_OUT_1_after2,10:26:03
2020-03-30,1.396727901436427,0.13238428055958995,Goldilocks_20200330T104209_v1.0_0029.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200330\Goldilocks_20200330T104209_v1.0_0029.spectra.fits,0.9039998659500135,0.08225421064565082,8542.0,2458938.9462386766,5000.0,8543.288438145832,0.07004802972648945,3411.0,HAT-P-12_OUT_1_after2,10:42:35
2020-03-30,1.8890661983485897,0.2871778501113856,Goldilocks_20200330T105837_v1.0_0030.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200330\Goldilocks_20200330T105837_v1.0_0030.spectra.fits,1.3209032857040264,0.14713435312204584,8542.0,2458938.957713182,5000.0,8543.690618987703,0.11622556398511362,3411.0,HAT-P-12_OUT_1_after2,10:59:06
2020-03-31,inf,,Goldilocks_20200331T045508_v1.0_0011.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200331\Goldilocks_20200331T045508_v1.0_0011.spectra.fits,inf,,8542.0,2458939.7052834127,5000.0,4.5054600597752554e+21,6.543521432018862e+22,3401.0,HAT-P-12_OUT_2,04:55:36
2020-03-31,0.40722247302816017,1.2315607927036094,Goldilocks_20200331T051143_v1.0_0012.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200331\Goldilocks_20200331T051143_v1.0_0012.spectra.fits,0.5510947877030685,0.31970624217774735,8542.0,2458939.716757932,5000.0,379194339.88139546,6711203357.702447,3401.0,HAT-P-12_OUT_2,05:12:07
2020-03-31,1.5009538787667451,0.30321637583905137,Goldilocks_20200331T052810_v1.0_0013.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200331\Goldilocks_20200331T052810_v1.0_0013.spectra.fits,1.0177042272303192,0.19568381047621367,8542.0,2458939.7282324005,5000.0,8543.470133715193,0.06516968756242517,3401.0,HAT-P-12_OUT_2,05:28:39
2020-03-31,1.0819714096506927,0.28018469447730027,Goldilocks_20200331T054443_v1.0_0014.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200331\Goldilocks_20200331T054443_v1.0_0014.spectra.fits,0.7804028053892157,0.06500170006642758,8542.0,2458939.739706958,5000.0,8543.171806968168,0.429470629581775,3401.0,HAT-P-12_OUT_2,05:45:10
2020-03-31,2.484504419932497,0.6905917418584229,Goldilocks_20200331T060118_v1.0_0015.spectra.fits,../data/HPF/Helium-transit-data\HAT-P-12b\out-of-transit\20200331\Goldilocks_20200331T060118_v1.0_0015.spectra.fits,1.4878624456068945,0.3226197722448494,8542.0,2458939.751181402,5000.0,8543.349995992568,0.21294233020978148,3401.0,HAT-P-12_OUT_2,06:01:42
