# Wavelength (A)   Flux density at planet (erg/s/cm^2/A)
6.937978363037109375e+01 3.816963463529956524e-01
6.976628112792968750e+01 1.380432370918717311e+01
7.015711212158203125e+01 1.742353269359634416e+00
7.055235290527343750e+01 4.086361364119512340e-01
7.095206451416015625e+01 3.986595553476759979e-01
7.135633087158203125e+01 3.657707633060200969e-01
7.176523590087890625e+01 3.993770595503457477e-01
7.217884826660156250e+01 5.065366839451420633e-01
7.259725952148437500e+01 3.678965626582107462e-01
7.302055358886718750e+01 3.836579302471798680e-01
7.344880676269531250e+01 5.051135707740443515e+00
7.388211059570312500e+01 3.556073716696763753e-01
7.432056427001953125e+01 4.542205399454009584e-01
7.476425170898437500e+01 4.525358190859425922e-01
7.521326446533203125e+01 7.735599838216973279e-01
7.566770935058593750e+01 5.568388379635678120e-01
7.612767791748046875e+01 5.462694267050204333e-01
7.659326934814453125e+01 9.248428731885031118e-01
7.706459045410156250e+01 3.374171022064928471e-01
7.754174804687500000e+01 4.809726812264437656e-01
7.802485275268554688e+01 3.695640820759960032e-01
7.851401901245117188e+01 3.281148395220427894e-01
7.900935363769531250e+01 3.502692395287654858e-01
7.951097869873046875e+01 3.001402479046401672e-01
8.001901245117187500e+01 3.327816781129142587e-01
8.053357696533203125e+01 3.126985940785065865e-01
8.105480957031250000e+01 3.291630341521315506e-01
8.158283233642578125e+01 4.635521398343994126e-01
8.211777496337890625e+01 3.967027820261631033e-01
8.265978240966796875e+01 4.606283685184919818e-01
8.320899200439453125e+01 6.931596436794860150e-01
8.376554870605468750e+01 3.277689520582304228e-01
8.432960510253906250e+01 2.795598526984714449e-01
8.490130233764648438e+01 3.143828047257119507e-01
8.548080444335937500e+01 2.698284468436364936e-01
8.606827926635742188e+01 3.803729650998695644e-01
8.666387939453125000e+01 2.953718952972847478e-01
8.726777648925781250e+01 2.803018653111520875e-01
8.788015365600585938e+01 1.209126216259796882e+00
8.850118637084960938e+01 4.119320711227013598e-01
8.913105773925781250e+01 3.311836933364685209e-01
8.976996231079101562e+01 3.079492468775759662e-01
9.041809082031250000e+01 3.242227217936436423e-01
9.107564544677734375e+01 4.960234324781588877e-01
9.174283218383789062e+01 3.553462887710616691e-01
9.241986846923828125e+01 2.492182771081310755e-01
9.310697937011718750e+01 2.540607016015046793e-01
9.380437850952148438e+01 4.871046307455826341e-01
9.451229858398437500e+01 2.381163864760970084e-01
9.523098754882812500e+01 2.628812510316430040e-01
9.596069335937500000e+01 3.461182619694254670e-01
9.670166778564453125e+01 2.883260280799312403e-01
9.745417404174804688e+01 2.750070465461490476e-01
9.821848297119140625e+01 1.300043998898212649e+00
9.899487304687500000e+01 2.512650846704351237e-01
9.969306182861328125e+01 2.251167431471042257e-01
1.005000000000000000e+02 4.966989398408201595e+01
1.015000000000000000e+02 4.966989398408201595e+01
1.025000000000000000e+02 4.966989398408201595e+01
1.035000000000000000e+02 4.966989398408201595e+01
1.045000000000000000e+02 4.966989398408201595e+01
1.055000000000000000e+02 4.966989398408201595e+01
1.065000000000000000e+02 4.966989398408201595e+01
1.075000000000000000e+02 4.966989398408201595e+01
1.085000000000000000e+02 4.966989398408201595e+01
1.095000000000000000e+02 4.966989398408201595e+01
1.105000000000000000e+02 4.966989398408201595e+01
1.115000000000000000e+02 4.966989398408201595e+01
1.125000000000000000e+02 4.966989398408201595e+01
1.135000000000000000e+02 4.966989398408201595e+01
1.145000000000000000e+02 4.966989398408201595e+01
1.155000000000000000e+02 4.966989398408201595e+01
1.165000000000000000e+02 4.966989398408201595e+01
1.175000000000000000e+02 4.966989398408201595e+01
1.185000000000000000e+02 4.966989398408201595e+01
1.195000000000000000e+02 4.966989398408201595e+01
1.205000000000000000e+02 4.966989398408201595e+01
1.215000000000000000e+02 4.966989398408201595e+01
1.225000000000000000e+02 4.966989398408201595e+01
1.235000000000000000e+02 4.966989398408201595e+01
1.245000000000000000e+02 4.966989398408201595e+01
1.255000000000000000e+02 4.966989398408201595e+01
1.265000000000000000e+02 4.966989398408201595e+01
1.275000000000000000e+02 4.966989398408201595e+01
1.285000000000000000e+02 4.966989398408201595e+01
1.295000000000000000e+02 4.966989398408201595e+01
1.305000000000000000e+02 4.966989398408201595e+01
1.315000000000000000e+02 4.966989398408201595e+01
1.325000000000000000e+02 4.966989398408201595e+01
1.335000000000000000e+02 4.966989398408201595e+01
1.345000000000000000e+02 4.966989398408201595e+01
1.355000000000000000e+02 4.966989398408201595e+01
1.365000000000000000e+02 4.966989398408201595e+01
1.375000000000000000e+02 4.966989398408201595e+01
1.385000000000000000e+02 4.966989398408201595e+01
1.395000000000000000e+02 4.966989398408201595e+01
1.405000000000000000e+02 4.966989398408201595e+01
1.415000000000000000e+02 4.966989398408201595e+01
1.425000000000000000e+02 4.966989398408201595e+01
1.435000000000000000e+02 4.966989398408201595e+01
1.445000000000000000e+02 4.966989398408201595e+01
1.455000000000000000e+02 4.966989398408201595e+01
1.465000000000000000e+02 4.966989398408201595e+01
1.475000000000000000e+02 4.966989398408201595e+01
1.485000000000000000e+02 4.966989398408201595e+01
1.495000000000000000e+02 4.966989398408201595e+01
1.505000000000000000e+02 4.966989398408201595e+01
1.515000000000000000e+02 4.966989398408201595e+01
1.525000000000000000e+02 4.966989398408201595e+01
1.535000000000000000e+02 4.966989398408201595e+01
1.545000000000000000e+02 4.966989398408201595e+01
1.555000000000000000e+02 4.966989398408201595e+01
1.565000000000000000e+02 4.966989398408201595e+01
1.575000000000000000e+02 4.966989398408201595e+01
1.585000000000000000e+02 4.966989398408201595e+01
1.595000000000000000e+02 4.966989398408201595e+01
1.605000000000000000e+02 4.966989398408201595e+01
1.615000000000000000e+02 4.966989398408201595e+01
1.625000000000000000e+02 4.966989398408201595e+01
1.635000000000000000e+02 4.966989398408201595e+01
1.645000000000000000e+02 4.966989398408201595e+01
1.655000000000000000e+02 4.966989398408201595e+01
1.665000000000000000e+02 4.966989398408201595e+01
1.675000000000000000e+02 4.966989398408201595e+01
1.685000000000000000e+02 4.966989398408201595e+01
1.695000000000000000e+02 4.966989398408201595e+01
1.705000000000000000e+02 4.966989398408201595e+01
1.715000000000000000e+02 4.966989398408201595e+01
1.725000000000000000e+02 4.966989398408201595e+01
1.735000000000000000e+02 4.966989398408201595e+01
1.745000000000000000e+02 4.966989398408201595e+01
1.755000000000000000e+02 4.966989398408201595e+01
1.765000000000000000e+02 4.966989398408201595e+01
1.775000000000000000e+02 4.966989398408201595e+01
1.785000000000000000e+02 4.966989398408201595e+01
1.795000000000000000e+02 4.966989398408201595e+01
1.805000000000000000e+02 4.966989398408201595e+01
1.815000000000000000e+02 4.966989398408201595e+01
1.825000000000000000e+02 4.966989398408201595e+01
1.835000000000000000e+02 4.966989398408201595e+01
1.845000000000000000e+02 4.966989398408201595e+01
1.855000000000000000e+02 4.966989398408201595e+01
1.865000000000000000e+02 4.966989398408201595e+01
1.875000000000000000e+02 4.966989398408201595e+01
1.885000000000000000e+02 4.966989398408201595e+01
1.895000000000000000e+02 4.966989398408201595e+01
1.905000000000000000e+02 4.966989398408201595e+01
1.915000000000000000e+02 4.966989398408201595e+01
1.925000000000000000e+02 4.966989398408201595e+01
1.935000000000000000e+02 4.966989398408201595e+01
1.945000000000000000e+02 4.966989398408201595e+01
1.955000000000000000e+02 4.966989398408201595e+01
1.965000000000000000e+02 4.966989398408201595e+01
1.975000000000000000e+02 4.966989398408201595e+01
1.985000000000000000e+02 4.966989398408201595e+01
1.995000000000000000e+02 4.966989398408201595e+01
2.005000000000000000e+02 5.164018998742901800e+01
2.015000000000000000e+02 5.164018998742901800e+01
2.025000000000000000e+02 5.164018998742901800e+01
2.035000000000000000e+02 5.164018998742901800e+01
2.045000000000000000e+02 5.164018998742901800e+01
2.055000000000000000e+02 5.164018998742901800e+01
2.065000000000000000e+02 5.164018998742901800e+01
2.075000000000000000e+02 5.164018998742901800e+01
2.085000000000000000e+02 5.164018998742901800e+01
2.095000000000000000e+02 5.164018998742901800e+01
2.105000000000000000e+02 5.164018998742901800e+01
2.115000000000000000e+02 5.164018998742901800e+01
2.125000000000000000e+02 5.164018998742901800e+01
2.135000000000000000e+02 5.164018998742901800e+01
2.145000000000000000e+02 5.164018998742901800e+01
2.155000000000000000e+02 5.164018998742901800e+01
2.165000000000000000e+02 5.164018998742901800e+01
2.175000000000000000e+02 5.164018998742901800e+01
2.185000000000000000e+02 5.164018998742901800e+01
2.195000000000000000e+02 5.164018998742901800e+01
2.205000000000000000e+02 5.164018998742901800e+01
2.215000000000000000e+02 5.164018998742901800e+01
2.225000000000000000e+02 5.164018998742901800e+01
2.235000000000000000e+02 5.164018998742901800e+01
2.245000000000000000e+02 5.164018998742901800e+01
2.255000000000000000e+02 5.164018998742901800e+01
2.265000000000000000e+02 5.164018998742901800e+01
2.275000000000000000e+02 5.164018998742901800e+01
2.285000000000000000e+02 5.164018998742901800e+01
2.295000000000000000e+02 5.164018998742901800e+01
2.305000000000000000e+02 5.164018998742901800e+01
2.315000000000000000e+02 5.164018998742901800e+01
2.325000000000000000e+02 5.164018998742901800e+01
2.335000000000000000e+02 5.164018998742901800e+01
2.345000000000000000e+02 5.164018998742901800e+01
2.355000000000000000e+02 5.164018998742901800e+01
2.365000000000000000e+02 5.164018998742901800e+01
2.375000000000000000e+02 5.164018998742901800e+01
2.385000000000000000e+02 5.164018998742901800e+01
2.395000000000000000e+02 5.164018998742901800e+01
2.405000000000000000e+02 5.164018998742901800e+01
2.415000000000000000e+02 5.164018998742901800e+01
2.425000000000000000e+02 5.164018998742901800e+01
2.435000000000000000e+02 5.164018998742901800e+01
2.445000000000000000e+02 5.164018998742901800e+01
2.455000000000000000e+02 5.164018998742901800e+01
2.465000000000000000e+02 5.164018998742901800e+01
2.475000000000000000e+02 5.164018998742901800e+01
2.485000000000000000e+02 5.164018998742901800e+01
2.495000000000000000e+02 5.164018998742901800e+01
2.505000000000000000e+02 5.164018998742901800e+01
2.515000000000000000e+02 5.164018998742901800e+01
2.525000000000000000e+02 5.164018998742901800e+01
2.535000000000000000e+02 5.164018998742901800e+01
2.545000000000000000e+02 5.164018998742901800e+01
2.555000000000000000e+02 5.164018998742901800e+01
2.565000000000000000e+02 5.164018998742901800e+01
2.575000000000000000e+02 5.164018998742901800e+01
2.585000000000000000e+02 5.164018998742901800e+01
2.595000000000000000e+02 5.164018998742901800e+01
2.605000000000000000e+02 5.164018998742901800e+01
2.615000000000000000e+02 5.164018998742901800e+01
2.625000000000000000e+02 5.164018998742901800e+01
2.635000000000000000e+02 5.164018998742901800e+01
2.645000000000000000e+02 5.164018998742901800e+01
2.655000000000000000e+02 5.164018998742901800e+01
2.665000000000000000e+02 5.164018998742901800e+01
2.675000000000000000e+02 5.164018998742901800e+01
2.685000000000000000e+02 5.164018998742901800e+01
2.695000000000000000e+02 5.164018998742901800e+01
2.705000000000000000e+02 5.164018998742901800e+01
2.715000000000000000e+02 5.164018998742901800e+01
2.725000000000000000e+02 5.164018998742901800e+01
2.735000000000000000e+02 5.164018998742901800e+01
2.745000000000000000e+02 5.164018998742901800e+01
2.755000000000000000e+02 5.164018998742901800e+01
2.765000000000000000e+02 5.164018998742901800e+01
2.775000000000000000e+02 5.164018998742901800e+01
2.785000000000000000e+02 5.164018998742901800e+01
2.795000000000000000e+02 5.164018998742901800e+01
2.805000000000000000e+02 5.164018998742901800e+01
2.815000000000000000e+02 5.164018998742901800e+01
2.825000000000000000e+02 5.164018998742901800e+01
2.835000000000000000e+02 5.164018998742901800e+01
2.845000000000000000e+02 5.164018998742901800e+01
2.855000000000000000e+02 5.164018998742901800e+01
2.865000000000000000e+02 5.164018998742901800e+01
2.875000000000000000e+02 5.164018998742901800e+01
2.885000000000000000e+02 5.164018998742901800e+01
2.895000000000000000e+02 5.164018998742901800e+01
2.905000000000000000e+02 5.164018998742901800e+01
2.915000000000000000e+02 5.164018998742901800e+01
2.925000000000000000e+02 5.164018998742901800e+01
2.935000000000000000e+02 5.164018998742901800e+01
2.945000000000000000e+02 5.164018998742901800e+01
2.955000000000000000e+02 5.164018998742901800e+01
2.965000000000000000e+02 5.164018998742901800e+01
2.975000000000000000e+02 5.164018998742901800e+01
2.985000000000000000e+02 5.164018998742901800e+01
2.995000000000000000e+02 5.164018998742901800e+01
3.005000000000000000e+02 5.982936980314678266e+01
3.015000000000000000e+02 5.982936980314678266e+01
3.025000000000000000e+02 5.982936980314678266e+01
3.035000000000000000e+02 5.982936980314678266e+01
3.045000000000000000e+02 5.982936980314678266e+01
3.055000000000000000e+02 5.982936980314678266e+01
3.065000000000000000e+02 5.982936980314678266e+01
3.075000000000000000e+02 5.982936980314678266e+01
3.085000000000000000e+02 5.982936980314678266e+01
3.095000000000000000e+02 5.982936980314678266e+01
3.105000000000000000e+02 5.982936980314678266e+01
3.115000000000000000e+02 5.982936980314678266e+01
3.125000000000000000e+02 5.982936980314678266e+01
3.135000000000000000e+02 5.982936980314678266e+01
3.145000000000000000e+02 5.982936980314678266e+01
3.155000000000000000e+02 5.982936980314678266e+01
3.165000000000000000e+02 5.982936980314678266e+01
3.175000000000000000e+02 5.982936980314678266e+01
3.185000000000000000e+02 5.982936980314678266e+01
3.195000000000000000e+02 5.982936980314678266e+01
3.205000000000000000e+02 5.982936980314678266e+01
3.215000000000000000e+02 5.982936980314678266e+01
3.225000000000000000e+02 5.982936980314678266e+01
3.235000000000000000e+02 5.982936980314678266e+01
3.245000000000000000e+02 5.982936980314678266e+01
3.255000000000000000e+02 5.982936980314678266e+01
3.265000000000000000e+02 5.982936980314678266e+01
3.275000000000000000e+02 5.982936980314678266e+01
3.285000000000000000e+02 5.982936980314678266e+01
3.295000000000000000e+02 5.982936980314678266e+01
3.305000000000000000e+02 5.982936980314678266e+01
3.315000000000000000e+02 5.982936980314678266e+01
3.325000000000000000e+02 5.982936980314678266e+01
3.335000000000000000e+02 5.982936980314678266e+01
3.345000000000000000e+02 5.982936980314678266e+01
3.355000000000000000e+02 5.982936980314678266e+01
3.365000000000000000e+02 5.982936980314678266e+01
3.375000000000000000e+02 5.982936980314678266e+01
3.385000000000000000e+02 5.982936980314678266e+01
3.395000000000000000e+02 5.982936980314678266e+01
3.405000000000000000e+02 5.982936980314678266e+01
3.415000000000000000e+02 5.982936980314678266e+01
3.425000000000000000e+02 5.982936980314678266e+01
3.435000000000000000e+02 5.982936980314678266e+01
3.445000000000000000e+02 5.982936980314678266e+01
3.455000000000000000e+02 5.982936980314678266e+01
3.465000000000000000e+02 5.982936980314678266e+01
3.475000000000000000e+02 5.982936980314678266e+01
3.485000000000000000e+02 5.982936980314678266e+01
3.495000000000000000e+02 5.982936980314678266e+01
3.505000000000000000e+02 5.982936980314678266e+01
3.515000000000000000e+02 5.982936980314678266e+01
3.525000000000000000e+02 5.982936980314678266e+01
3.535000000000000000e+02 5.982936980314678266e+01
3.545000000000000000e+02 5.982936980314678266e+01
3.555000000000000000e+02 5.982936980314678266e+01
3.565000000000000000e+02 5.982936980314678266e+01
3.575000000000000000e+02 5.982936980314678266e+01
3.585000000000000000e+02 5.982936980314678266e+01
3.595000000000000000e+02 5.982936980314678266e+01
3.605000000000000000e+02 5.982936980314678266e+01
3.615000000000000000e+02 5.982936980314678266e+01
3.625000000000000000e+02 5.982936980314678266e+01
3.635000000000000000e+02 5.982936980314678266e+01
3.645000000000000000e+02 5.982936980314678266e+01
3.655000000000000000e+02 5.982936980314678266e+01
3.665000000000000000e+02 5.982936980314678266e+01
3.675000000000000000e+02 5.982936980314678266e+01
3.685000000000000000e+02 5.982936980314678266e+01
3.695000000000000000e+02 5.982936980314678266e+01
3.705000000000000000e+02 5.982936980314678266e+01
3.715000000000000000e+02 5.982936980314678266e+01
3.725000000000000000e+02 5.982936980314678266e+01
3.735000000000000000e+02 5.982936980314678266e+01
3.745000000000000000e+02 5.982936980314678266e+01
3.755000000000000000e+02 5.982936980314678266e+01
3.765000000000000000e+02 5.982936980314678266e+01
3.775000000000000000e+02 5.982936980314678266e+01
3.785000000000000000e+02 5.982936980314678266e+01
3.795000000000000000e+02 5.982936980314678266e+01
3.805000000000000000e+02 5.982936980314678266e+01
3.815000000000000000e+02 5.982936980314678266e+01
3.825000000000000000e+02 5.982936980314678266e+01
3.835000000000000000e+02 5.982936980314678266e+01
3.845000000000000000e+02 5.982936980314678266e+01
3.855000000000000000e+02 5.982936980314678266e+01
3.865000000000000000e+02 5.982936980314678266e+01
3.875000000000000000e+02 5.982936980314678266e+01
3.885000000000000000e+02 5.982936980314678266e+01
3.895000000000000000e+02 5.982936980314678266e+01
3.905000000000000000e+02 5.982936980314678266e+01
3.915000000000000000e+02 5.982936980314678266e+01
3.925000000000000000e+02 5.982936980314678266e+01
3.935000000000000000e+02 5.982936980314678266e+01
3.945000000000000000e+02 5.982936980314678266e+01
3.955000000000000000e+02 5.982936980314678266e+01
3.965000000000000000e+02 5.982936980314678266e+01
3.975000000000000000e+02 5.982936980314678266e+01
3.985000000000000000e+02 5.982936980314678266e+01
3.995000000000000000e+02 5.982936980314678266e+01
4.005000000000000000e+02 4.576658756128770378e+00
4.015000000000000000e+02 4.576658756128770378e+00
4.025000000000000000e+02 4.576658756128770378e+00
4.035000000000000000e+02 4.576658756128770378e+00
4.045000000000000000e+02 4.576658756128770378e+00
4.055000000000000000e+02 4.576658756128770378e+00
4.065000000000000000e+02 4.576658756128770378e+00
4.075000000000000000e+02 4.576658756128770378e+00
4.085000000000000000e+02 4.576658756128770378e+00
4.095000000000000000e+02 4.576658756128770378e+00
4.105000000000000000e+02 4.576658756128770378e+00
4.115000000000000000e+02 4.576658756128770378e+00
4.125000000000000000e+02 4.576658756128770378e+00
4.135000000000000000e+02 4.576658756128770378e+00
4.145000000000000000e+02 4.576658756128770378e+00
4.155000000000000000e+02 4.576658756128770378e+00
4.165000000000000000e+02 4.576658756128770378e+00
4.175000000000000000e+02 4.576658756128770378e+00
4.185000000000000000e+02 4.576658756128770378e+00
4.195000000000000000e+02 4.576658756128770378e+00
4.205000000000000000e+02 4.576658756128770378e+00
4.215000000000000000e+02 4.576658756128770378e+00
4.225000000000000000e+02 4.576658756128770378e+00
4.235000000000000000e+02 4.576658756128770378e+00
4.245000000000000000e+02 4.576658756128770378e+00
4.255000000000000000e+02 4.576658756128770378e+00
4.265000000000000000e+02 4.576658756128770378e+00
4.275000000000000000e+02 4.576658756128770378e+00
4.285000000000000000e+02 4.576658756128770378e+00
4.295000000000000000e+02 4.576658756128770378e+00
4.305000000000000000e+02 4.576658756128770378e+00
4.315000000000000000e+02 4.576658756128770378e+00
4.325000000000000000e+02 4.576658756128770378e+00
4.335000000000000000e+02 4.576658756128770378e+00
4.345000000000000000e+02 4.576658756128770378e+00
4.355000000000000000e+02 4.576658756128770378e+00
4.365000000000000000e+02 4.576658756128770378e+00
4.375000000000000000e+02 4.576658756128770378e+00
4.385000000000000000e+02 4.576658756128770378e+00
4.395000000000000000e+02 4.576658756128770378e+00
4.405000000000000000e+02 4.576658756128770378e+00
4.415000000000000000e+02 4.576658756128770378e+00
4.425000000000000000e+02 4.576658756128770378e+00
4.435000000000000000e+02 4.576658756128770378e+00
4.445000000000000000e+02 4.576658756128770378e+00
4.455000000000000000e+02 4.576658756128770378e+00
4.465000000000000000e+02 4.576658756128770378e+00
4.475000000000000000e+02 4.576658756128770378e+00
4.485000000000000000e+02 4.576658756128770378e+00
4.495000000000000000e+02 4.576658756128770378e+00
4.505000000000000000e+02 4.576658756128770378e+00
4.515000000000000000e+02 4.576658756128770378e+00
4.525000000000000000e+02 4.576658756128770378e+00
4.535000000000000000e+02 4.576658756128770378e+00
4.545000000000000000e+02 4.576658756128770378e+00
4.555000000000000000e+02 4.576658756128770378e+00
4.565000000000000000e+02 4.576658756128770378e+00
4.575000000000000000e+02 4.576658756128770378e+00
4.585000000000000000e+02 4.576658756128770378e+00
4.595000000000000000e+02 4.576658756128770378e+00
4.605000000000000000e+02 4.576658756128770378e+00
4.615000000000000000e+02 4.576658756128770378e+00
4.625000000000000000e+02 4.576658756128770378e+00
4.635000000000000000e+02 4.576658756128770378e+00
4.645000000000000000e+02 4.576658756128770378e+00
4.655000000000000000e+02 4.576658756128770378e+00
4.665000000000000000e+02 4.576658756128770378e+00
4.675000000000000000e+02 4.576658756128770378e+00
4.685000000000000000e+02 4.576658756128770378e+00
4.695000000000000000e+02 4.576658756128770378e+00
4.705000000000000000e+02 4.576658756128770378e+00
4.715000000000000000e+02 4.576658756128770378e+00
4.725000000000000000e+02 4.576658756128770378e+00
4.735000000000000000e+02 4.576658756128770378e+00
4.745000000000000000e+02 4.576658756128770378e+00
4.755000000000000000e+02 4.576658756128770378e+00
4.765000000000000000e+02 4.576658756128770378e+00
4.775000000000000000e+02 4.576658756128770378e+00
4.785000000000000000e+02 4.576658756128770378e+00
4.795000000000000000e+02 4.576658756128770378e+00
4.805000000000000000e+02 4.576658756128770378e+00
4.815000000000000000e+02 4.576658756128770378e+00
4.825000000000000000e+02 4.576658756128770378e+00
4.835000000000000000e+02 4.576658756128770378e+00
4.845000000000000000e+02 4.576658756128770378e+00
4.855000000000000000e+02 4.576658756128770378e+00
4.865000000000000000e+02 4.576658756128770378e+00
4.875000000000000000e+02 4.576658756128770378e+00
4.885000000000000000e+02 4.576658756128770378e+00
4.895000000000000000e+02 4.576658756128770378e+00
4.905000000000000000e+02 4.576658756128770378e+00
4.915000000000000000e+02 4.576658756128770378e+00
4.925000000000000000e+02 4.576658756128770378e+00
4.935000000000000000e+02 4.576658756128770378e+00
4.945000000000000000e+02 4.576658756128770378e+00
4.955000000000000000e+02 4.576658756128770378e+00
4.965000000000000000e+02 4.576658756128770378e+00
4.975000000000000000e+02 4.576658756128770378e+00
4.985000000000000000e+02 4.576658756128770378e+00
4.995000000000000000e+02 4.576658756128770378e+00
5.005000000000000000e+02 1.645702307216541982e+01
5.015000000000000000e+02 1.645702307216541982e+01
5.025000000000000000e+02 1.645702307216541982e+01
5.035000000000000000e+02 1.645702307216541982e+01
5.045000000000000000e+02 1.645702307216541982e+01
5.055000000000000000e+02 1.645702307216541982e+01
5.065000000000000000e+02 1.645702307216541982e+01
5.075000000000000000e+02 1.645702307216541982e+01
5.085000000000000000e+02 1.645702307216541982e+01
5.095000000000000000e+02 1.645702307216541982e+01
5.105000000000000000e+02 1.645702307216541982e+01
5.115000000000000000e+02 1.645702307216541982e+01
5.125000000000000000e+02 1.645702307216541982e+01
5.135000000000000000e+02 1.645702307216541982e+01
5.145000000000000000e+02 1.645702307216541982e+01
5.155000000000000000e+02 1.645702307216541982e+01
5.165000000000000000e+02 1.645702307216541982e+01
5.175000000000000000e+02 1.645702307216541982e+01
5.185000000000000000e+02 1.645702307216541982e+01
5.195000000000000000e+02 1.645702307216541982e+01
5.205000000000000000e+02 1.645702307216541982e+01
5.215000000000000000e+02 1.645702307216541982e+01
5.225000000000000000e+02 1.645702307216541982e+01
5.235000000000000000e+02 1.645702307216541982e+01
5.245000000000000000e+02 1.645702307216541982e+01
5.255000000000000000e+02 1.645702307216541982e+01
5.265000000000000000e+02 1.645702307216541982e+01
5.275000000000000000e+02 1.645702307216541982e+01
5.285000000000000000e+02 1.645702307216541982e+01
5.295000000000000000e+02 1.645702307216541982e+01
5.305000000000000000e+02 1.645702307216541982e+01
5.315000000000000000e+02 1.645702307216541982e+01
5.325000000000000000e+02 1.645702307216541982e+01
5.335000000000000000e+02 1.645702307216541982e+01
5.345000000000000000e+02 1.645702307216541982e+01
5.355000000000000000e+02 1.645702307216541982e+01
5.365000000000000000e+02 1.645702307216541982e+01
5.375000000000000000e+02 1.645702307216541982e+01
5.385000000000000000e+02 1.645702307216541982e+01
5.395000000000000000e+02 1.645702307216541982e+01
5.405000000000000000e+02 1.645702307216541982e+01
5.415000000000000000e+02 1.645702307216541982e+01
5.425000000000000000e+02 1.645702307216541982e+01
5.435000000000000000e+02 1.645702307216541982e+01
5.445000000000000000e+02 1.645702307216541982e+01
5.455000000000000000e+02 1.645702307216541982e+01
5.465000000000000000e+02 1.645702307216541982e+01
